DATE,PRCP,T_MIDRANGE,MONTH
1983-07-31,-1.2057773151107176,0.3646493961152501,0.5714285714285714
1983-08-07,-1.3672078941518242,0.9692394190884809,0.7142857142857143
1983-08-14,-1.1801236147421148,0.3393872960210522,0.7142857142857143
1983-08-21,-0.4557232062533411,1.4992199624209077,0.7142857142857143
1983-08-28,-0.12753832553799269,0.7576647832735651,0.7142857142857143
1983-09-04,-0.7551002861390153,1.6185553488796038,0.8571428571428571
1983-09-11,0.4184283756127977,0.8850038154949973,0.8571428571428571
1983-09-18,0.552599929532892,-0.6610917551064295,0.8571428571428571
1983-09-25,3.3853204834233392,-1.7140931498036873,0.8571428571428571
1983-10-02,-0.519809020652147,2.4148042164032018,1.0
1983-10-09,-0.2886308033344254,0.5189841244300821,1.0
1983-10-16,0.8830081182213299,-0.5517644847845454,1.0
1983-10-23,0.5340360953493469,-0.4971309028389175,1.0
1983-10-30,-0.8303563262042908,-0.5733395298840923,1.0
1983-11-06,0.0,0.0,0.0
1983-11-13,0.0,0.0,0.0
1983-11-20,0.0,0.0,0.0
1983-11-27,0.0,0.0,0.0
1983-12-04,0.0,0.0,0.0
1983-12-11,0.0,0.0,0.0
1983-12-18,0.0,0.0,0.0
1983-12-25,0.0,0.0,0.0
1984-01-01,0.0,0.0,0.0
1984-01-08,0.0,0.0,0.0
1984-01-15,0.0,0.0,0.0
1984-01-22,0.0,0.0,0.0
1984-01-29,0.0,0.0,0.0
1984-02-05,0.0,0.0,0.0
1984-02-12,0.0,0.0,0.0
1984-02-19,0.0,0.0,0.0
1984-02-26,0.0,0.0,0.0
1984-03-04,0.0,0.0,0.0
1984-03-11,0.0,0.0,0.0
1984-03-18,0.0,0.0,0.0
1984-03-25,0.0,0.0,0.0
1984-04-01,-0.9768412554473339,-1.4201351375075744,0.14285714285714285
1984-04-08,0.37747255172732963,-0.6399536679400752,0.14285714285714285
1984-04-15,0.9462843507406883,-0.07343474177777039,0.14285714285714285
1984-04-22,0.12172771186085828,-0.1593869375775795,0.14285714285714285
1984-04-29,0.46062112035386715,0.6524611304424809,0.14285714285714285
1984-05-06,1.1717697257177864,-1.1854938680646023,0.2857142857142857
1984-05-13,-1.0700920602052961,-0.5347626690943865,0.2857142857142857
1984-05-20,-0.3941949834153361,0.7051064549328206,0.2857142857142857
1984-05-27,1.5547570721188073,0.328935104084263,0.2857142857142857
1984-06-03,-0.44653863941409283,-1.062328278401466,0.42857142857142855
1984-06-10,2.4705903099002637,0.2607091646385125,0.42857142857142855
1984-06-17,2.4592518687239173,0.09854834179352794,0.42857142857142855
1984-06-24,0.48573319064102394,0.5004705529221901,0.42857142857142855
1984-07-01,-0.9097180177283494,-0.4190119194360461,0.5714285714285714
1984-07-08,-0.8914505291664584,-0.4708616245946354,0.5714285714285714
1984-07-15,0.5932553515361841,0.301316199210128,0.5714285714285714
1984-07-22,-0.653973177861878,-0.039012738005310854,0.5714285714285714
1984-07-29,-0.07886224486166049,-0.19003805370214188,0.5714285714285714
1984-08-05,-1.4157112258506377,0.6229947437005847,0.7142857142857143
1984-08-12,-0.8040653157266384,0.6539653729563865,0.7142857142857143
1984-08-19,-0.5924144137681795,0.38427730921204567,0.7142857142857143
1984-08-26,-1.3401216180083309,-0.4536696036864988,0.7142857142857143
1984-09-02,-0.8810829658761932,1.412200482040385,0.8571428571428571
1984-09-09,-0.4552615083645318,-0.04689893896609166,0.8571428571428571
1984-09-16,-0.7595096799298167,-0.32528661766992795,0.8571428571428571
1984-09-23,-1.0473801031292682,0.3324042732678842,0.8571428571428571
1984-09-30,-0.8628154773143026,-2.232938185987961,0.8571428571428571
1984-10-07,0.34569198914226584,0.9703201485286755,1.0
1984-10-14,0.44584821953332243,1.5180479063784722,1.0
1984-10-21,3.8165148159015194,-0.44562918227870785,1.0
1984-10-28,-0.03036630987321051,-0.7473318290739895,1.0
1984-11-04,0.0,0.0,0.0
1984-11-11,0.0,0.0,0.0
1984-11-18,0.0,0.0,0.0
1984-11-25,0.0,0.0,0.0
1984-12-02,0.0,0.0,0.0
1984-12-09,0.0,0.0,0.0
1984-12-16,0.0,0.0,0.0
1984-12-23,0.0,0.0,0.0
1984-12-30,0.0,0.0,0.0
1985-01-06,0.0,0.0,0.0
1985-01-13,0.0,0.0,0.0
1985-01-20,0.0,0.0,0.0
1985-01-27,0.0,0.0,0.0
1985-02-03,0.0,0.0,0.0
1985-02-10,0.0,0.0,0.0
1985-02-17,0.0,0.0,0.0
1985-02-24,0.0,0.0,0.0
1985-03-03,0.0,0.0,0.0
1985-03-10,0.0,0.0,0.0
1985-03-17,0.0,0.0,0.0
1985-03-24,0.0,0.0,0.0
1985-03-31,0.0,0.0,0.0
1985-04-07,-0.42692685839455186,-1.070410616135881,0.14285714285714285
1985-04-14,-1.2180980871440297,0.11308500295379971,0.14285714285714285
1985-04-21,-0.6744828240781066,2.520442454545217,0.14285714285714285
1985-04-28,2.842953594183903,1.299712483428899,0.14285714285714285
1985-05-05,-1.3264668134704531,0.36616945611090124,0.2857142857142857
1985-05-12,-0.45277692949312415,0.9862780104236942,0.2857142857142857
1985-05-19,1.1257860476137163,-0.031228955238824015,0.2857142857142857
1985-05-26,-0.795449818378248,0.6790076100543359,0.2857142857142857
1985-06-02,-0.3986652211139652,-0.43386809372755786,0.42857142857142855
1985-06-09,-1.7611679024715454,-0.3068537153189327,0.42857142857142855
1985-06-16,0.6331329259335227,-0.7943801376490249,0.42857142857142855
1985-06-23,-1.3416455789467425,-0.13668924671121363,0.42857142857142855
1985-06-30,-0.6254340446408856,0.1869364297819962,0.42857142857142855
1985-07-07,-1.3783735863506514,-0.00908606254464769,0.5714285714285714
1985-07-14,-0.9311350732836694,0.29296456884901345,0.5714285714285714
1985-07-21,-0.8624745128269073,-0.19664976107135765,0.5714285714285714
1985-07-28,-0.7906643853767161,-0.18029448494750785,0.5714285714285714
1985-08-04,-0.7920969611516065,-0.5521492450279811,0.7142857142857143
1985-08-11,-0.004705212794244202,0.21620074819460552,0.7142857142857143
1985-08-18,-0.06517689906808959,-0.21530015379633977,0.7142857142857143
1985-08-25,-0.15588442847885764,-0.7978263714841161,0.7142857142857143
1985-09-01,0.18725015829507605,0.6887405020087928,0.8571428571428571
1985-09-08,1.5522724932473995,1.8322178922847976,0.8571428571428571
1985-09-15,-0.6373064805847538,-0.5459088530427172,0.8571428571428571
1985-09-22,-0.02881013745418432,0.16815554283261994,0.8571428571428571
1985-09-29,1.2429850144926273,-2.1445500979994927,0.8571428571428571
1985-10-06,0.21592982901297245,-0.6429364495600514,1.0
1985-10-13,1.6225264482785644,-0.47416391934585106,1.0
1985-10-20,0.8603312358686382,0.012318549189101425,1.0
1985-10-27,-0.21493093568817626,0.4448634049751861,1.0
1985-11-03,0.0,0.0,0.0
1985-11-10,0.0,0.0,0.0
1985-11-17,0.0,0.0,0.0
1985-11-24,0.0,0.0,0.0
1985-12-01,0.0,0.0,0.0
1985-12-08,0.0,0.0,0.0
1985-12-15,0.0,0.0,0.0
1985-12-22,0.0,0.0,0.0
1985-12-29,0.0,0.0,0.0
1986-01-05,0.0,0.0,0.0
1986-01-12,0.0,0.0,0.0
1986-01-19,0.0,0.0,0.0
1986-01-26,0.0,0.0,0.0
1986-02-02,0.0,0.0,0.0
1986-02-09,0.0,0.0,0.0
1986-02-16,0.0,0.0,0.0
1986-02-23,0.0,0.0,0.0
1986-03-02,0.0,0.0,0.0
1986-03-09,0.0,0.0,0.0
1986-03-16,0.0,0.0,0.0
1986-03-23,0.0,0.0,0.0
1986-03-30,0.0,0.0,0.0
1986-04-06,0.6237686906135127,0.6830837750999034,0.14285714285714285
1986-04-13,-1.2010904253795107,0.22757193582075225,0.14285714285714285
1986-04-20,0.2829855419244461,-0.15521112239702178,0.14285714285714285
1986-04-27,0.22440359584665825,1.160170659478601,0.14285714285714285
1986-05-04,0.5443759806266397,-0.43141124337558795,0.2857142857142857
1986-05-11,1.1635808515348693,0.8265530797673686,0.2857142857142857
1986-05-18,1.4797973776751865,0.14241535935269292,0.2857142857142857
1986-05-25,-1.3220574196796522,-0.31135655693455905,0.2857142857142857
1986-06-01,0.5676219324701901,-0.5048569517970352,0.42857142857142855
1986-06-08,-0.7117321802608527,-0.31938116086060575,0.42857142857142855
1986-06-15,-0.16307761000544238,-0.11372226321814634,0.42857142857142855
1986-06-22,-0.14606994824092348,0.775378385642228,0.42857142857142855
1986-06-29,-0.33441405444800437,0.5001225683238109,0.42857142857142855
1986-07-06,0.7041201097049006,-0.1646351780204165,0.5714285714285714
1986-07-13,2.0886697600164874,-0.17159486998801238,0.5714285714285714
1986-07-20,-1.3720744523637924,0.7902345599337398,0.5714285714285714
1986-07-27,0.7740404969590347,0.18717725094155516,0.5714285714285714
1986-08-03,-1.3061062944792927,0.07526698585078778,0.7142857142857143
1986-08-10,-0.47084112782180265,-0.4039078061181883,0.7142857142857143
1986-08-17,-0.4620223402402002,-0.3565819007385368,0.7142857142857143
1986-08-24,-1.1971312765066338,-0.5664166135615529,0.7142857142857143
1986-08-31,-0.08218456083260867,-1.0518551283013655,0.7142857142857143
1986-09-07,-0.5579373923503318,-0.22645899173006634,0.8571428571428571
1986-09-14,0.9349573625352277,-0.4616965802348071,0.8571428571428571
1986-09-21,1.7494353870360828,-0.28492040425787146,0.8571428571428571
1986-09-28,1.9932118723275227,0.45767872868460974,0.8571428571428571
1986-10-05,2.3103918796435563,0.7695330352635344,1.0
1986-10-12,2.1157486394496163,-0.15714995022185868,1.0
1986-10-19,-0.7232710484276894,-0.895573267983782,1.0
1986-10-26,0.4004944548279382,0.3651749319462129,1.0
1986-11-02,0.0,0.0,0.0
1986-11-09,0.0,0.0,0.0
1986-11-16,0.0,0.0,0.0
1986-11-23,0.0,0.0,0.0
1986-11-30,0.0,0.0,0.0
1986-12-07,0.0,0.0,0.0
1986-12-14,0.0,0.0,0.0
1986-12-21,0.0,0.0,0.0
1986-12-28,0.0,0.0,0.0
1987-01-04,0.0,0.0,0.0
1987-01-11,0.0,0.0,0.0
1987-01-18,0.0,0.0,0.0
1987-01-25,0.0,0.0,0.0
1987-02-01,0.0,0.0,0.0
1987-02-08,0.0,0.0,0.0
1987-02-15,0.0,0.0,0.0
1987-02-22,0.0,0.0,0.0
1987-03-01,0.0,0.0,0.0
1987-03-08,0.0,0.0,0.0
1987-03-15,0.0,0.0,0.0
1987-03-22,0.0,0.0,0.0
1987-03-29,0.0,0.0,0.0
1987-04-05,-1.2495937570783242,-2.0325880306560125,0.14285714285714285
1987-04-12,-1.044241989106724,0.4662893703092913,0.14285714285714285
1987-04-19,0.23007281643483127,1.209236487850152,0.14285714285714285
1987-04-26,-0.6392076737516968,1.1319839070098379,0.14285714285714285
1987-05-03,-0.7236396909280566,0.1518109435089473,0.2857142857142857
1987-05-10,-1.3541830030126325,0.5213705869882891,0.2857142857142857
1987-05-17,-1.3012702775230178,1.1696658937698465,0.2857142857142857
1987-05-24,0.6854765819322792,0.657432564954789,0.2857142857142857
1987-05-31,0.5298879724568643,1.3419182699678451,0.2857142857142857
1987-06-07,-0.9567684923496637,0.12325524827849313,0.42857142857142855
1987-06-14,-1.5532964809052017,0.8077409532915493,0.42857142857142855
1987-06-21,-0.4635463011786119,1.1435460907280512,0.42857142857142855
1987-06-28,0.1644773573112204,0.3209105001582163,0.42857142857142855
1987-07-05,-0.4983845683864632,-0.32157623188970397,0.5714285714285714
1987-07-12,2.3633120018435347,0.4158031320770809,0.5714285714285714
1987-07-19,0.7387653466326248,-0.2610269117716192,0.5714285714285714
1987-07-26,-0.5191717105430976,1.0087688877162506,0.5714285714285714
1987-08-02,-1.41382148565458,1.6464174475355602,0.7142857142857143
1987-08-09,1.65448667934439,0.2151567943994661,0.7142857142857143
1987-08-16,1.1354380388272167,0.5185993641866468,0.7142857142857143
1987-08-23,1.3099240502632084,-0.5093471394272657,0.7142857142857143
1987-08-30,2.5042398541716553,-1.4287224483466834,0.7142857142857143
1987-09-06,-1.139977372736094,0.19495035690786483,0.8571428571428571
1987-09-13,-0.008652908696235794,-0.2121916231964945,0.8571428571428571
1987-09-20,2.278562641932231,-0.32285072548126903,0.8571428571428571
1987-09-27,-1.192260184827023,-0.4296819971838659,0.8571428571428571
1987-10-04,-0.5846901007167936,0.5757056139659884,1.0
1987-10-11,-0.7062633866631705,-0.9731738334224763,1.0
1987-10-18,-0.20107284091708663,-0.20760771698692848,1.0
1987-10-25,-0.6161857706510881,-1.7025495516265254,1.0
1987-11-01,0.0,0.0,0.0
1987-11-08,0.0,0.0,0.0
1987-11-15,0.0,0.0,0.0
1987-11-22,0.0,0.0,0.0
1987-11-29,0.0,0.0,0.0
1987-12-06,0.0,0.0,0.0
1987-12-13,0.0,0.0,0.0
1987-12-20,0.0,0.0,0.0
1987-12-27,0.0,0.0,0.0
1988-01-03,0.0,0.0,0.0
1988-01-10,0.0,0.0,0.0
1988-01-17,0.0,0.0,0.0
1988-01-24,0.0,0.0,0.0
1988-01-31,0.0,0.0,0.0
1988-02-07,0.0,0.0,0.0
1988-02-14,0.0,0.0,0.0
1988-02-21,0.0,0.0,0.0
1988-02-28,0.0,0.0,0.0
1988-03-06,0.0,0.0,0.0
1988-03-13,0.0,0.0,0.0
1988-03-20,0.0,0.0,0.0
1988-03-27,0.0,0.0,0.0
1988-04-03,0.30377268408108027,-0.46108958437286124,0.14285714285714285
1988-04-10,-0.7840877554494515,0.7857392316219421,0.14285714285714285
1988-04-17,-1.2262869613269463,-0.16739058334031454,0.14285714285714285
1988-04-24,-0.3954311884602574,-0.8135979825315929,0.14285714285714285
1988-05-01,0.21430135971523337,-1.0856222883296014,0.2857142857142857
1988-05-08,-1.087099721969815,0.5881836298772096,0.2857142857142857
1988-05-15,-0.7299388249149154,0.5798319995160951,0.2857142857142857
1988-05-22,-0.42128125955882934,0.9031096914109239,0.2857142857142857
1988-05-29,-0.532775931126232,1.2712773964967463,0.2857142857142857
1988-06-05,-1.6836885544331808,0.6013860864523306,0.42857142857142855
1988-06-12,-0.7451175903912048,0.02686351452729046,0.42857142857142855
1988-06-19,-0.9674770201273238,0.7694626474697717,0.42857142857142855
1988-06-26,-1.0638537701262651,1.4970984426819207,0.42857142857142855
1988-07-03,0.21719705252070792,-0.7019233979188184,0.5714285714285714
1988-07-10,-0.4120864327664963,0.6315535830725536,0.5714285714285714
1988-07-17,-0.8473565912584462,0.5751800781350265,0.5714285714285714
1988-07-24,-1.3399488690308121,-0.34489119998114964,0.5714285714285714
1988-07-31,-1.4854588641272528,0.53516184932135,0.5714285714285714
1988-08-07,0.24537040648405414,1.2629384201210268,0.7142857142857143
1988-08-14,-0.3971412601755535,1.1035614740630812,0.7142857142857143
1988-08-21,-1.3294130902306707,1.1658507171730639,0.7142857142857143
1988-08-28,3.5417072218073162,-0.6575885783370594,0.7142857142857143
1988-09-04,-0.9087991554183725,0.2885582138720293,0.8571428571428571
1988-09-11,-1.192260184827023,-0.3078873877509379,0.8571428571428571
1988-09-18,-0.13778515542684336,0.45350291350405203,0.8571428571428571
1988-09-25,1.3651882138376903,-0.5807073128806965,0.8571428571428571
1988-10-02,1.2168622195248517,1.4609784322441857,1.0
1988-10-09,-0.8303563262042908,-0.6672953714466369,1.0
1988-10-16,-0.7780735141133619,0.06590817733958992,1.0
1988-10-23,0.3986047146318807,-0.9641262338646016,1.0
1988-10-30,-0.771774380126503,-2.1256988232563554,1.0
1988-11-06,0.0,0.0,0.0
1988-11-13,0.0,0.0,0.0
1988-11-20,0.0,0.0,0.0
1988-11-27,0.0,0.0,0.0
1988-12-04,0.0,0.0,0.0
1988-12-11,0.0,0.0,0.0
1988-12-18,0.0,0.0,0.0
1988-12-25,0.0,0.0,0.0
1989-01-01,0.0,0.0,0.0
1989-01-08,0.0,0.0,0.0
1989-01-15,0.0,0.0,0.0
1989-01-22,0.0,0.0,0.0
1989-01-29,0.0,0.0,0.0
1989-02-05,0.0,0.0,0.0
1989-02-12,0.0,0.0,0.0
1989-02-19,0.0,0.0,0.0
1989-02-26,0.0,0.0,0.0
1989-03-05,0.0,0.0,0.0
1989-03-12,0.0,0.0,0.0
1989-03-19,0.0,0.0,0.0
1989-03-26,0.0,0.0,0.0
1989-04-02,-0.7941663698284257,-0.13363607729747443,0.14285714285714285
1989-04-09,-0.5907043420528834,-1.1706301804692618,0.14285714285714285
1989-04-16,-1.2603022848559844,-0.7419131552653552,0.14285714285714285
1989-04-23,-0.17244184532545237,0.7537246485710014,0.14285714285714285
1989-04-30,0.4889672232947321,1.5895836538792674,0.14285714285714285
1989-05-07,-0.8376540160902026,-1.8442287127975532,0.2857142857142857
1989-05-14,-1.173397857589782,-0.31135655693455866,0.2857142857142857
1989-05-21,-0.8691496860244973,0.844996263481498,0.2857142857142857
1989-05-28,-0.7513558804702358,0.5648686617857639,0.2857142857142857
1989-06-04,0.027786149796382453,-0.22472935010130007,0.42857142857142855
1989-06-11,-1.5255802913630223,-0.3827143577657278,0.42857142857142855
1989-06-18,-0.4660659547733557,-0.8632810881282242,0.42857142857142855
1989-06-25,-0.4345702848390611,0.6236571007486386,0.42857142857142855
1989-07-02,-0.9733392709956241,-0.051540183546983066,0.5714285714285714
1989-07-09,-1.4854588641272528,0.939171968040292,0.5714285714285714
1989-07-16,0.02444355252282534,0.18021755897396016,0.5714285714285714
1989-07-23,0.2657003842195214,-0.5303669909175808,0.5714285714285714
1989-07-30,0.014364938143851369,0.4412060077588055,0.5714285714285714
1989-08-06,-1.1530373385986215,0.6101193135605324,0.7142857142857143
1989-08-13,-1.4931905738890021,-0.3492742241725608,0.7142857142857143
1989-08-20,-0.1407665069103965,-0.33744274782764794,0.7142857142857143
1989-08-27,0.6333970600745623,0.1796623653647266,0.7142857142857143
1989-09-03,0.7226765471780824,0.5718176769531826,0.8571428571428571
1989-09-10,3.2171336059742064,0.26211138439516535,0.8571428571428571
1989-09-17,-0.9881682436527945,-1.2370062654249896,0.8571428571428571
1989-09-24,-1.0114750394041725,-0.5319894691075259,0.8571428571428571
1989-10-01,-0.8303563262042908,0.7660531892797361,1.0
1989-10-08,-0.36044093078461675,-0.8023133956179972,1.0
1989-10-15,-0.754766718361984,0.8304303399799985,1.0
1989-10-22,-0.8133486644397717,-1.3716161985673407,1.0
1989-10-29,-0.6942950320881386,1.3193487007036095,1.0
1989-11-05,0.0,0.0,0.0
1989-11-12,0.0,0.0,0.0
1989-11-19,0.0,0.0,0.0
1989-11-26,0.0,0.0,0.0
1989-12-03,0.0,0.0,0.0
1989-12-10,0.0,0.0,0.0
1989-12-17,0.0,0.0,0.0
1989-12-24,0.0,0.0,0.0
1989-12-31,0.0,0.0,0.0
1990-01-07,0.0,0.0,0.0
1990-01-14,0.0,0.0,0.0
1990-01-21,0.0,0.0,0.0
1990-01-28,0.0,0.0,0.0
1990-02-04,0.0,0.0,0.0
1990-02-11,0.0,0.0,0.0
1990-02-18,0.0,0.0,0.0
1990-02-25,0.0,0.0,0.0
1990-03-04,0.0,0.0,0.0
1990-03-11,0.0,0.0,0.0
1990-03-18,0.0,0.0,0.0
1990-03-25,0.0,0.0,0.0
1990-04-01,-1.0587299972764994,-1.0171689725837725,0.14285714285714285
1990-04-08,-1.1847126770136776,-1.321655496166093,0.14285714285714285
1990-04-15,0.49085696349078983,-0.943744222325636,0.14285714285714285
1990-04-22,-0.5762163338831079,0.29264505571777394,0.14285714285714285
1990-04-29,-0.12393851362663891,2.19403290126497,0.14285714285714285
1990-05-06,0.10784599533731809,-1.1047614412404902,0.2857142857142857
1990-05-13,1.3613736587222391,-0.4317592279739676,0.2857142857142857
1990-05-20,1.0942903776794217,-0.15963527204096825,0.2857142857142857
1990-05-27,0.550675114613499,-0.01730957130363272,0.2857142857142857
1990-06-03,-0.8956668926771326,-0.721303371989268,0.42857142857142855
1990-06-10,-0.6525203207843792,-0.7745450155413759,0.42857142857142855
1990-06-17,6.54612999939797,0.7889497849790406,0.42857142857142855
1990-06-24,0.968246854034416,0.05748615918471209,0.42857142857142855
1990-07-01,1.6363919397600175,0.5445574334776049,0.5714285714285714
1990-07-08,-1.20388757491466,0.5553449560273783,0.5714285714285714
1990-07-15,0.6959312355219843,-0.9152379567256339,0.5714285714285714
1990-07-22,1.0612810067598004,-0.17959851575074764,0.5714285714285714
1990-07-29,4.213367653783994,-0.14132020992896996,0.5714285714285714
1990-08-05,-0.49162826997843706,-0.29986041120263046,0.7142857142857143
1990-08-12,-1.3439010984004462,-0.525006446354357,0.7142857142857143
1990-08-19,2.6995130077642813,0.42011972284516524,0.7142857142857143
1990-08-26,2.2736915502526194,0.21620074819460552,0.7142857142857143
1990-09-02,-0.9150982894052314,1.577841150869168,0.8571428571428571
1990-09-09,-0.316680560653636,1.6296908560277565,0.8571428571428571
1990-09-16,-1.1544653809058696,0.6570739035562317,0.8571428571428571
1990-09-23,-0.035739184839729043,-1.1305229783207724,0.8571428571428571
1990-09-30,-1.1651739086835298,-0.5789673898887978,0.8571428571428571
1990-10-07,0.5661616786823271,1.1756310615727543,1.0
1990-10-14,-0.24894625921721425,-0.7876980424860457,1.0
1990-10-21,0.12081290581140304,-0.6523320337163058,1.0
1990-10-28,-0.8303563262042908,-0.9161043592881899,1.0
1990-11-04,0.0,0.0,0.0
1990-11-11,0.0,0.0,0.0
1990-11-18,0.0,0.0,0.0
1990-11-25,0.0,0.0,0.0
1990-12-02,0.0,0.0,0.0
1990-12-09,0.0,0.0,0.0
1990-12-16,0.0,0.0,0.0
1990-12-23,0.0,0.0,0.0
1990-12-30,0.0,0.0,0.0
1991-01-06,0.0,0.0,0.0
1991-01-13,0.0,0.0,0.0
1991-01-20,0.0,0.0,0.0
1991-01-27,0.0,0.0,0.0
1991-02-03,0.0,0.0,0.0
1991-02-10,0.0,0.0,0.0
1991-02-17,0.0,0.0,0.0
1991-02-24,0.0,0.0,0.0
1991-03-03,0.0,0.0,0.0
1991-03-10,0.0,0.0,0.0
1991-03-17,0.0,0.0,0.0
1991-03-24,0.0,0.0,0.0
1991-03-31,0.0,0.0,0.0
1991-04-07,-1.1973109449873953,1.4065437551314957,0.14285714285714285
1991-04-14,2.2546144798112815,-0.26273836329637823,0.14285714285714285
1991-04-21,-0.4710207963025641,-0.05777543485067948,0.14285714285714285
1991-04-28,0.4763689553210143,0.7178822349378827,0.14285714285714285
1991-05-05,0.9645282175501287,-0.9537361255436596,0.2857142857142857
1991-05-12,-0.9567076484418359,0.05507122515936452,0.2857142857142857
1991-05-19,2.6904909299494664,0.9312964438796875,0.2857142857142857
1991-05-26,0.2842217469693675,1.4999032776322712,0.2857142857142857
1991-06-02,0.42652133116455065,0.8519349972857826,0.42857142857142855
1991-06-09,-0.47362491555758607,0.010856223001819884,0.42857142857142855
1991-06-16,0.5399057429280104,0.6466240842417033,0.42857142857142855
1991-06-23,-0.7451175903912048,0.34700934503670106,0.42857142857142855
1991-06-30,-1.7529790282886286,1.5061460422397963,0.42857142857142855
1991-07-07,-0.44988123668764973,0.35734171954927585,0.5714285714285714
1991-07-14,-0.3490950928979073,-0.30243707897881517,0.5714285714285714
1991-07-21,0.30979432212753355,0.9193368459326438,0.5714285714285714
1991-07-28,-0.3371267383228752,-0.5808247576826505,0.5714285714285714
1991-08-04,-1.2708311441528828,-0.019036840310135184,0.7142857142857143
1991-08-11,1.517795471829552,-0.44323006573510454,0.7142857142857143
1991-08-18,-0.4897385297823793,-0.02808443986801076,0.7142857142857143
1991-08-25,-0.6724134154012874,-0.06671073028816767,0.7142857142857143
1991-09-01,-0.6064407240491452,1.7608810496169394,0.8571428571428571
1991-09-08,-0.02881013745418432,0.7037038397391248,0.8571428571428571
1991-09-15,2.265964373958513,1.178354831929164,0.8571428571428571
1991-09-22,-0.8105326652233736,-1.5648077570987553,0.8571428571428571
1991-09-29,-0.8798231390788215,-1.7683787471509356,0.8571428571428571
1991-10-06,0.6896247048247617,0.22041333902021887,1.0
1991-10-13,-0.8303563262042908,0.14629261956532202,1.0
1991-10-20,-0.6224849046379471,-0.7073136002603133,1.0
1991-10-27,1.0108805381545658,0.11358206731762155,1.0
1991-11-03,0.0,0.0,0.0
1991-11-10,0.0,0.0,0.0
1991-11-17,0.0,0.0,0.0
1991-11-24,0.0,0.0,0.0
1991-12-01,0.0,0.0,0.0
1991-12-08,0.0,0.0,0.0
1991-12-15,0.0,0.0,0.0
1991-12-22,0.0,0.0,0.0
1991-12-29,0.0,0.0,0.0
1992-01-05,0.0,0.0,0.0
1992-01-12,0.0,0.0,0.0
1992-01-19,0.0,0.0,0.0
1992-01-26,0.0,0.0,0.0
1992-02-02,0.0,0.0,0.0
1992-02-09,0.0,0.0,0.0
1992-02-16,0.0,0.0,0.0
1992-02-23,0.0,0.0,0.0
1992-03-01,0.0,0.0,0.0
1992-03-08,0.0,0.0,0.0
1992-03-15,0.0,0.0,0.0
1992-03-22,0.0,0.0,0.0
1992-03-29,0.0,0.0,0.0
1992-04-05,-1.1746340626347032,-1.07284650832454,0.14285714285714285
1992-04-12,0.13873537362537736,-0.02158503661918064,0.14285714285714285
1992-04-19,0.948174090936746,0.15414718556261559,0.14285714285714285
1992-04-26,0.6710121955149543,-0.8967663015443638,0.14285714285714285
1992-05-03,-1.465047761181349,0.05507122515936452,0.2857142857142857
1992-05-10,-1.4606383673905479,-0.004782125761960077,0.2857142857142857
1992-05-17,1.7078260279994786,0.70615040872796,0.2857142857142857
1992-05-24,-0.9126137105338237,0.6323776738714437,0.2857142857142857
1992-05-31,-0.5434844589038922,-0.5333707307008678,0.2857142857142857
1992-06-07,-1.7466798943017698,-0.35417962069858505,0.42857142857142855
1992-06-14,-1.597390418813214,0.30873103921492423,0.42857142857142855
1992-06-21,1.2271412608943169,-0.08623147994614298,0.42857142857142855
1992-06-28,-1.2137731590135068,-0.5556627031604858,0.42857142857142855
1992-07-05,-0.4171257399559833,-0.5749090195101941,0.5714285714285714
1992-07-12,3.6754216113062443,-0.42701556519878053,0.5714285714285714
1992-07-19,3.348496557388268,-0.7652565948239423,0.5714285714285714
1992-07-26,0.302865274741989,-1.1699626827396425,0.5714285714285714
1992-08-02,0.10615954537447259,-0.5559770756101587,0.7142857142857143
1992-08-09,-0.1382468533156527,-0.35345003935311853,0.7142857142857143
1992-08-16,-0.9117805069019257,-1.0542910204900244,0.7142857142857143
1992-08-23,-1.0982348729129492,-0.5497133528393222,0.7142857142857143
1992-08-30,0.80851298490924,-0.862899491381137,0.7142857142857143
1992-09-06,0.3837831386850737,0.1472764669298332,0.8571428571428571
1992-09-13,1.9428188004326516,-0.5083265164176997,0.8571428571428571
1992-09-20,0.49338807005641844,0.08115939323767206,0.8571428571428571
1992-09-27,-0.8728940916932768,-0.9596625405162927,0.8571428571428571
1992-10-04,-0.8303563262042908,0.9393495192728738,1.0
1992-10-11,2.6788912178748023,0.180395110206542,1.0
1992-10-18,-0.5720918327430758,-1.1743089312859976,1.0
1992-10-25,-0.7062633866631705,0.037025455674067044,1.0
1992-11-01,0.0,0.0,0.0
1992-11-08,0.0,0.0,0.0
1992-11-15,0.0,0.0,0.0
1992-11-22,0.0,0.0,0.0
1992-11-29,0.0,0.0,0.0
1992-12-06,0.0,0.0,0.0
1992-12-13,0.0,0.0,0.0
1992-12-20,0.0,0.0,0.0
1992-12-27,0.0,0.0,0.0
1993-01-03,0.0,0.0,0.0
1993-01-10,0.0,0.0,0.0
1993-01-17,0.0,0.0,0.0
1993-01-24,0.0,0.0,0.0
1993-01-31,0.0,0.0,0.0
1993-02-07,0.0,0.0,0.0
1993-02-14,0.0,0.0,0.0
1993-02-21,0.0,0.0,0.0
1993-02-28,0.0,0.0,0.0
1993-03-07,0.0,0.0,0.0
1993-03-14,0.0,0.0,0.0
1993-03-21,0.0,0.0,0.0
1993-03-28,0.0,0.0,0.0
